MgCl2.4H2O 80K NIR reflectance spectra from 0.35-2.5um		
This is the data used to create Figure 2		
		
Wavelength (um)	% Reflectance	normalized
1.198	0.262056047	0.764499206
1.199	0.258512794	0.754162432
1.2	0.254502307	0.742462592
1.201	0.250636888	0.731185958
1.202	0.246754206	0.719858965
1.203	0.243459856	0.710248319
1.204	0.240959006	0.702952559
1.205	0.239570418	0.698901615
1.206	0.239893091	0.699842952
1.207	0.241172301	0.703574808
1.208	0.24423958	0.712523017
1.209	0.248320819	0.724429264
1.21	0.252416129	0.73637656
1.211	0.257839363	0.752197824
1.212	0.262054121	0.76449359
1.213	0.266654323	0.777913813
1.214	0.269640054	0.786624119
1.215	0.272099323	0.793798576
1.216	0.273066419	0.796619897
1.217	0.272676779	0.795483194
1.218	0.271399277	0.791756324
1.219	0.268986001	0.784716044
1.22	0.266159991	0.776471691
1.221	0.26310902	0.767571058
1.222	0.260544753	0.760090291
1.223	0.258881153	0.755237051
1.224	0.25799064	0.752639148
1.225	0.259136519	0.755982035
1.226	0.261207893	0.762024877
1.227	0.264410883	0.771368998
1.228	0.268551297	0.783447877
1.229	0.272932726	0.796229872
1.23	0.277529308	0.809639533
1.231	0.281724223	0.821877409
1.232	0.286032389	0.834445674
1.233	0.289918668	0.845783162
1.234	0.293420526	0.855999172
1.235	0.296725793	0.865641667
1.236	0.299858707	0.874781355
1.237	0.302642664	0.882903024
1.238	0.305203627	0.890374154
1.239	0.307484426	0.897027956
1.24	0.309437714	0.902726304
1.241	0.311154082	0.907733485
1.242	0.31256423	0.911847327
1.243	0.313730502	0.915249706
1.244	0.314742497	0.918202012
1.245	0.315598923	0.920700473
1.246	0.3163311	0.922836463
1.247	0.316918848	0.924551104
1.248	0.317427585	0.92603525
1.249	0.31786778	0.927319435
1.25	0.318196447	0.92827826
1.251	0.318436763	0.928979338
1.252	0.318634752	0.929556933
1.253	0.318776915	0.929971667
1.254	0.318856316	0.930203303
1.255	0.318849458	0.930183295
1.256	0.318845978	0.930173144
1.257	0.318813667	0.930078884
1.258	0.318722674	0.929813427
1.259	0.318589079	0.929423691
1.26	0.318441722	0.928993805
1.261	0.318284388	0.92853481
1.262	0.318098599	0.927992806
1.263	0.317881379	0.927359109
1.264	0.317649504	0.926682657
1.265	0.317398577	0.925950624
1.266	0.317095981	0.925067857
1.267	0.316756148	0.92407646
1.268	0.316410389	0.923067772
1.269	0.316029785	0.921957431
1.27	0.315595229	0.920689695
1.271	0.31513401	0.919344177
1.272	0.314656494	0.917951112
1.273	0.314128979	0.916412189
1.274	0.313521209	0.914639132
1.275	0.312882104	0.912774664
1.276	0.31219983	0.910784258
1.277	0.311521918	0.908806577
1.278	0.310789334	0.906669401
1.279	0.310065656	0.904558207
1.28	0.309361422	0.902503737
1.281	0.308698575	0.900570007
1.282	0.308109019	0.898850087
1.283	0.30756974	0.897276842
1.284	0.307105776	0.895923315
1.285	0.306684921	0.894695549
1.286	0.306293147	0.893552621
1.287	0.305939326	0.892520417
1.288	0.305647091	0.891667874
1.289	0.30542064	0.891007246
1.29	0.305182778	0.890313329
1.291	0.30498626	0.889740025
1.292	0.304847566	0.889335411
1.293	0.304705212	0.888920121
1.294	0.30461291	0.888650846
1.295	0.30455402	0.888479047
1.296	0.30449441	0.888305144
1.297	0.304464128	0.888216804
1.298	0.304420203	0.88808866
1.299	0.304393044	0.888009428
1.3	0.304309448	0.887765554
1.301	0.304210529	0.887476977
1.302	0.304067656	0.88706017
1.303	0.303881056	0.886515802
1.304	0.303678477	0.885924814
1.305	0.303454193	0.885270508
1.306	0.303198862	0.884525628
1.307	0.302918749	0.883708451
1.308	0.30259829	0.882773573
1.309	0.302214848	0.881654952
1.31	0.301794109	0.880427526
1.311	0.301366279	0.879179412
1.312	0.300934398	0.877919481
1.313	0.300480913	0.876596523
1.314	0.30003155	0.875285591
1.315	0.29960567	0.874043166
1.316	0.299150686	0.872715837
1.317	0.298707378	0.871422568
1.318	0.298282869	0.870184143
1.319	0.2978212	0.868837311
1.32	0.297316713	0.867365566
1.321	0.296782939	0.865808381
1.322	0.296237944	0.864218461
1.323	0.295633209	0.862454258
1.324	0.294981781	0.860553841
1.325	0.294301455	0.858569117
1.326	0.293594359	0.856506298
1.327	0.292859448	0.854362334
1.328	0.292133433	0.85224432
1.329	0.291351967	0.849964541
1.33	0.290534853	0.847580764
1.331	0.28971019	0.845174966
1.332	0.288811383	0.842552866
1.333	0.287875389	0.839822278
1.334	0.286924639	0.837048644
1.335	0.285941225	0.83417972
1.336	0.284934049	0.831241472
1.337	0.283992712	0.828495301
1.338	0.283143722	0.82601853
1.339	0.282375107	0.823776241
1.34	0.281712545	0.821843342
1.341	0.281123507	0.820124934
1.342	0.280629212	0.81868292
1.343	0.280181566	0.817376999
1.344	0.279784166	0.816217657
1.345	0.279436948	0.815204716
1.346	0.279046174	0.814064706
1.347	0.278647013	0.812900228
1.348	0.278205501	0.8116122
1.349	0.277730767	0.810227252
1.35	0.277209297	0.808705964
1.351	0.276672021	0.807138561
1.352	0.276074792	0.805396258
1.353	0.275396366	0.803417078
1.354	0.274648353	0.80123489
1.355	0.273833048	0.798856392
1.356	0.272842693	0.795967218
1.357	0.271696187	0.792622502
1.358	0.270295724	0.788536913
1.359	0.268600862	0.783592473
1.36	0.266587061	0.777717587
1.361	0.264184643	0.770708985
1.362	0.261584693	0.763124121
1.363	0.258691572	0.754683984
1.364	0.255726594	0.746034218
1.365	0.252785487	0.737454093
1.366	0.249866429	0.72893829
1.367	0.247211305	0.721192465
1.368	0.244618787	0.713629282
1.369	0.242254218	0.706731096
1.37	0.24006732	0.700351235
1.371	0.237864103	0.693923763
1.372	0.235800675	0.6879041
1.373	0.23373846	0.681887975
1.374	0.231798903	0.676229682
1.375	0.230005123	0.670996667
1.376	0.228447139	0.666451541
1.377	0.227050952	0.662378428
1.378	0.225999581	0.659311253
1.379	0.225071731	0.656604425
1.38	0.224390934	0.654618327
1.381	0.223842871	0.653019457
1.382	0.223255629	0.651306288
1.383	0.222657603	0.64956166
1.384	0.221952506	0.647504671
1.385	0.221216282	0.645356878
1.386	0.220386344	0.64293569
1.387	0.219623956	0.640711566
1.388	0.21898277	0.638841028
1.389	0.218470571	0.637346782
1.39	0.218169185	0.636467545
1.391	0.218103054	0.636274621
1.392	0.218346033	0.636983466
1.393	0.218836121	0.638413205
1.394	0.219605215	0.640656893
1.395	0.2204979	0.643261132
1.396	0.22151662	0.646233057
1.397	0.222533613	0.649199944
1.398	0.223418711	0.651782051
1.399	0.224172093	0.653979899
1.4	0.224631696	0.655320704
1.401	0.224847072	0.655949023
1.402	0.224781299	0.655757142
1.403	0.224477062	0.65486959
1.404	0.223965087	0.653375998
1.405	0.223365858	0.651627861
1.406	0.222521555	0.649164765
1.407	0.221742254	0.646891303
1.408	0.220892602	0.644412601
1.409	0.220095432	0.642087009
1.41	0.219316546	0.639814756
1.411	0.218632604	0.637819482
1.412	0.21804378	0.636101701
1.413	0.217533216	0.634612225
1.414	0.217087318	0.633311401
1.415	0.216691422	0.632156449
1.416	0.21630877	0.631040135
1.417	0.215884699	0.629802986
1.418	0.215401542	0.628393468
1.419	0.214827769	0.626719594
1.42	0.214082279	0.624544766
1.421	0.213113512	0.62171857
1.422	0.211905252	0.6181937
1.423	0.210364838	0.613699832
1.424	0.208454434	0.608126588
1.425	0.206154696	0.601417533
1.426	0.20332194	0.593153502
1.427	0.200033022	0.583558703
1.428	0.196104516	0.572098025
1.429	0.191505044	0.55867993
1.43	0.186181051	0.543148182
1.431	0.180068967	0.525317329
1.432	0.173101528	0.504991135
1.433	0.165162742	0.48183122
1.434	0.156756206	0.457306733
1.435	0.147751943	0.431038491
1.436	0.138925974	0.405290387
1.437	0.130545981	0.380843335
1.438	0.123620767	0.360640326
1.439	0.117243235	0.342035076
1.44	0.11309569	0.329935394
1.441	0.110666282	0.322848054
1.442	0.109923579	0.320681357
1.443	0.111391489	0.324963709
1.444	0.113437401	0.330932272
1.445	0.11697719	0.34125894
1.446	0.120913589	0.352742644
1.447	0.125189022	0.365215416
1.448	0.129210774	0.376948121
1.449	0.133181727	0.388532628
1.45	0.136700216	0.398797158
1.451	0.13997486	0.408350315
1.452	0.143043446	0.417302338
1.453	0.145738849	0.425165669
1.454	0.14833896	0.432751005
1.455	0.15059989	0.439346842
1.456	0.152580976	0.445126288
1.457	0.154322409	0.45020659
1.458	0.155643136	0.454059562
1.459	0.156772726	0.457354929
1.46	0.157676451	0.459991377
1.461	0.158575047	0.462612862
1.462	0.159603767	0.465613958
1.463	0.16069355	0.468793195
1.464	0.162161658	0.473076125
1.465	0.163740604	0.477682401
1.466	0.165476664	0.482747031
1.467	0.167224198	0.487845132
1.468	0.168780172	0.492384394
1.469	0.170154288	0.496393117
1.47	0.171077962	0.499087763
1.471	0.171750162	0.501048781
1.472	0.172074001	0.501993519
1.473	0.172152	0.502221067
1.474	0.172118876	0.502124434
1.475	0.171903872	0.5014972
1.476	0.171698816	0.500898987
1.477	0.171379366	0.499967052
1.478	0.170961983	0.498749415
1.479	0.170144001	0.496363106
1.48	0.169319106	0.493956631
1.481	0.167679453	0.489173252
1.482	0.165658503	0.483277512
1.483	0.162718129	0.474699524
1.484	0.158814259	0.463310718
1.485	0.154527936	0.450806176
1.486	0.148888664	0.43435466
1.487	0.143972848	0.420013693
1.488	0.138824401	0.404994069
1.489	0.134262989	0.391687005
1.49	0.130961823	0.382056476
1.491	0.129781333	0.378612617
1.492	0.13036438	0.380313548
1.493	0.133495685	0.389448541
1.494	0.138006617	0.402608338
1.495	0.144056991	0.420259164
1.496	0.150496726	0.43904588
1.497	0.156431217	0.456358639
1.498	0.161563398	0.471330812
1.499	0.164666806	0.480384421
1.5	0.166042674	0.484398257
1.501	0.16505943	0.481529828
1.502	0.162460598	0.473948226
1.503	0.15810715	0.461247858
1.504	0.15306231	0.446530489
1.505	0.147902072	0.431476465
1.506	0.143295634	0.41803805
1.507	0.140302396	0.409305841
1.508	0.138938991	0.405328362
1.509	0.140209517	0.409034885
1.51	0.143376817	0.418274885
1.511	0.148888702	0.434354773
1.512	0.15586868	0.454717544
1.513	0.163763866	0.477750265
1.514	0.172169526	0.502272194
1.515	0.18014888	0.525550461
1.516	0.187618619	0.547342016
1.517	0.193804243	0.565387412
1.518	0.198876196	0.580183879
1.519	0.202531529	0.590847626
1.52	0.205069617	0.59825202
1.521	0.206588333	0.602682589
1.522	0.207596971	0.605625101
1.523	0.20838081	0.607911803
1.524	0.209206192	0.610319699
1.525	0.210700978	0.614680457
1.526	0.212765943	0.620704604
1.527	0.215854736	0.629715576
1.528	0.219609869	0.64067047
1.529	0.22412729	0.653849196
1.53	0.229099928	0.668355931
1.531	0.234182721	0.683184024
1.532	0.239341787	0.698234628
1.533	0.244113686	0.712155745
1.534	0.248385646	0.724618384
1.535	0.252274023	0.735961992
1.536	0.255624653	0.745736825
1.537	0.258349289	0.753685437
1.538	0.260851196	0.760984281
1.539	0.262846823	0.766806146
1.54	0.264831686	0.772596611
1.541	0.266478053	0.777399578
1.542	0.268250115	0.782569235
1.543	0.269937812	0.787492773
1.544	0.271700764	0.792635853
1.545	0.273509214	0.797911666
1.546	0.275285822	0.803094587
1.547	0.277091351	0.808361876
1.548	0.278817816	0.813398513
1.549	0.280446332	0.818149402
1.55	0.281925987	0.822466018
1.551	0.283234402	0.826283072
1.552	0.284309034	0.82941811
1.553	0.285194787	0.832002126
1.554	0.285883863	0.834012376
1.555	0.286416675	0.835566755
1.556	0.286810789	0.836716509
1.557	0.287148213	0.837700881
1.558	0.287464033	0.838622226
1.559	0.287786598	0.839563248
1.56	0.288212262	0.840805044
1.561	0.288758551	0.842398737
1.562	0.289453353	0.844425691
1.563	0.290320255	0.846954714
1.564	0.291399548	0.85010335
1.565	0.292655182	0.853766425
1.566	0.294070365	0.857894957
1.567	0.295581208	0.862302557
1.568	0.297203121	0.867034182
1.569	0.298837211	0.871801332
1.57	0.300384738	0.876315952
1.571	0.301860054	0.880619906
1.572	0.303185143	0.884485607
1.573	0.304344851	0.887868835
1.574	0.305318413	0.890709019
1.575	0.306135703	0.89309331
1.576	0.306785502	0.894988977
1.577	0.307278965	0.896428559
1.578	0.307630032	0.897452734
1.579	0.307942713	0.898364922
1.58	0.30821328	0.89915425
1.581	0.308447425	0.899837324
1.582	0.308758984	0.900746237
1.583	0.309095682	0.90172849
1.584	0.309496224	0.902896996
1.585	0.309924161	0.904145424
1.586	0.310372891	0.905454509
1.587	0.310809956	0.906729561
1.588	0.311176869	0.907799961
1.589	0.311486422	0.908703024
1.59	0.311698136	0.909320662
1.591	0.311815013	0.909661626
1.592	0.311825904	0.909693399
1.593	0.311773167	0.909539548
1.594	0.311653527	0.909190522
1.595	0.311451715	0.908601774
1.596	0.311192012	0.907844139
1.597	0.310890179	0.906963597
1.598	0.310577919	0.90605264
1.599	0.310224532	0.905021698
1.6	0.309843477	0.903910042
1.601	0.309485184	0.902864789
1.602	0.309113712	0.901781091
1.603	0.308750516	0.900721534
1.604	0.308446838	0.899835609
1.605	0.308167366	0.899020303
1.606	0.307913508	0.898279722
1.607	0.307730707	0.897746433
1.608	0.307626265	0.897441744
1.609	0.307582176	0.897313121
1.61	0.307579107	0.897304169
1.611	0.307609415	0.897392587
1.612	0.307683772	0.897609509
1.613	0.307747724	0.897796077
1.614	0.307823246	0.898016397
1.615	0.307941066	0.898360116
1.616	0.308023711	0.898601218
1.617	0.308090392	0.898795747
1.618	0.308155451	0.898985543
1.619	0.308185457	0.899073081
1.62	0.308193597	0.899096826
1.621	0.308210504	0.899146151
1.622	0.308237946	0.899226207
1.623	0.308259778	0.899289898
1.624	0.30826714	0.899311377
1.625	0.308280659	0.899350814
1.626	0.308299723	0.899406429
1.627	0.308304539	0.899420479
1.628	0.30832523	0.899480842
1.629	0.308359271	0.899580151
1.63	0.308390217	0.899670429
1.631	0.308406981	0.899719336
1.632	0.308426666	0.899776763
1.633	0.308469464	0.899901616
1.634	0.30849249	0.899968792
1.635	0.308508663	0.900015974
1.636	0.308538294	0.900102416
1.637	0.308534801	0.900092226
1.638	0.308524139	0.900061121
1.639	0.308540714	0.900109475
1.64	0.308527337	0.900070452
1.641	0.308474343	0.899915851
1.642	0.308412404	0.899735156
1.643	0.308352503	0.899560405
1.644	0.308279072	0.899346185
1.645	0.308183271	0.899066702
1.646	0.308093423	0.898804588
1.647	0.308001287	0.898535799
1.648	0.307893614	0.898221682
1.649	0.307788672	0.897915536
1.65	0.307690109	0.897627996
1.651	0.307583575	0.897317204
1.652	0.30749951	0.897071959
1.653	0.30743481	0.89688321
1.654	0.307334023	0.896589181
1.655	0.30722388	0.896267861
1.656	0.307111779	0.895940828
1.657	0.306981533	0.895560858
1.658	0.306877687	0.895257908
1.659	0.30677772	0.894966274
1.66	0.306635578	0.894551599
1.661	0.306510023	0.894185317
1.662	0.306400095	0.893864624
1.663	0.30627094	0.893487838
1.664	0.306160146	0.893164617
1.665	0.306018136	0.892750328
1.666	0.305867317	0.892310343
1.667	0.305738029	0.891933171
1.668	0.305540265	0.89135623
1.669	0.30529941	0.89065358
1.67	0.305043627	0.889907383
1.671	0.304753199	0.889060113
1.672	0.304457204	0.888196605
1.673	0.304171102	0.887361955
1.674	0.303856107	0.886443017
1.675	0.303507394	0.885425711
1.676	0.303170991	0.884444319
1.677	0.302821026	0.883423362
1.678	0.3024271	0.882274157
1.679	0.302000728	0.881030296
1.68	0.301565673	0.879761107
1.681	0.301130661	0.87849204
1.682	0.300678349	0.877172504
1.683	0.3002013	0.875780806
1.684	0.299661753	0.874206779
1.685	0.299077142	0.872501287
1.686	0.298520892	0.87087853
1.687	0.29797462	0.869284885
1.688	0.297390829	0.867581786
1.689	0.296825619	0.86593289
1.69	0.29625988	0.864282454
1.691	0.295685253	0.862606088
1.692	0.29518142	0.861136249
1.693	0.294702109	0.85973795
1.694	0.294238148	0.85838443
1.695	0.293835098	0.857208607
1.696	0.293472056	0.856149503
1.697	0.293128921	0.855148469
1.698	0.292806218	0.854207044
1.699	0.292474344	0.853238864
1.7	0.292146434	0.852282248
1.701	0.291772205	0.851190505
1.702	0.291387315	0.850067662
1.703	0.290942347	0.848769552
1.704	0.290445656	0.847320548
1.705	0.289937154	0.84583709
1.706	0.289386173	0.844229708
1.707	0.288796346	0.842508998
1.708	0.288171215	0.840685296
1.709	0.28753868	0.838839993
1.71	0.28687683	0.83690917
1.711	0.286183342	0.834886049
1.712	0.285478612	0.832830134
1.713	0.284752774	0.830712638
1.714	0.283988602	0.82848331
1.715	0.28319447	0.82616658
1.716	0.282397517	0.823841618
1.717	0.281538056	0.821334303
1.718	0.280633833	0.818696403
1.719	0.279674418	0.815897489
1.72	0.278681505	0.813000851
1.721	0.277614622	0.809888422
1.722	0.276509686	0.806664978
1.723	0.275254635	0.803003603
1.724	0.273910284	0.799081713
1.725	0.272450484	0.794823021
1.726	0.270878716	0.790237682
1.727	0.269151953	0.785200179
1.728	0.267329891	0.779884654
1.729	0.265336055	0.774068012
1.73	0.263143027	0.767670266
1.731	0.260819291	0.760891204
1.732	0.258327641	0.753622285
1.733	0.255650891	0.74581337
1.734	0.252777326	0.737430285
1.735	0.249678774	0.728390843
1.736	0.246417071	0.718875438
1.737	0.242960883	0.70879266
1.738	0.239273968	0.698036778
1.739	0.235381235	0.686680462
1.74	0.231309031	0.674800572
1.741	0.227066771	0.662424579
1.742	0.222714911	0.649728844
1.743	0.218231534	0.636649438
1.744	0.213689126	0.623397817
1.745	0.209136074	0.610115144
1.746	0.204480115	0.59653226
1.747	0.199840028	0.582995678
1.748	0.195124559	0.569239184
1.749	0.19031119	0.555197086
1.75	0.185441467	0.540990585
1.751	0.180506794	0.526594606
1.752	0.175540969	0.512107745
1.753	0.17038259	0.497059145
1.754	0.165405746	0.48254014
1.755	0.160294878	0.467630144
1.756	0.155617595	0.453985051
1.757	0.151039775	0.440630123
1.758	0.146998382	0.428840118
1.759	0.143304553	0.418064068
1.76	0.140156275	0.40887956
1.761	0.137539255	0.401244896
1.762	0.135288892	0.394679887
1.763	0.133533826	0.389559812
1.764	0.132164015	0.385563644
1.765	0.131185319	0.382708485
1.766	0.13065338	0.381156652
1.767	0.130590723	0.38097386
1.768	0.130929006	0.38196074
1.769	0.131646777	0.3840547
1.77	0.13291275	0.387747939
1.771	0.134700209	0.392962515
1.772	0.136876222	0.399310622
1.773	0.139606823	0.407276636
1.774	0.142596117	0.41599734
1.775	0.146039715	0.426043388
1.776	0.149583291	0.436381104
1.777	0.153521066	0.447868822
1.778	0.157354521	0.459052205
1.779	0.161354079	0.470720165
1.78	0.165189533	0.48190938
1.781	0.169082174	0.493265426
1.782	0.172718139	0.503872672
1.783	0.176164192	0.513925882
1.784	0.179333134	0.523170675
1.785	0.182296098	0.531814565
1.786	0.185023524	0.539771317
1.787	0.187529357	0.547081613
1.788	0.189714193	0.553455459
1.789	0.191856327	0.559704733
1.79	0.19374486	0.565214172
1.791	0.195658989	0.570798284
1.792	0.197507171	0.576190007
1.793	0.199373394	0.581634361
1.794	0.201205767	0.586979966
1.795	0.203041256	0.592334659
1.796	0.204926615	0.59783484
1.797	0.206724649	0.603080265
1.798	0.208527101	0.60833858
1.799	0.210179965	0.6131605
1.8	0.211773046	0.617808012
1.801	0.213187174	0.621933464
1.802	0.214464416	0.625659578
1.803	0.215577644	0.62890721
1.804	0.216495572	0.631585093
1.805	0.217361106	0.634110127
1.806	0.218060983	0.636151886
1.807	0.218750198	0.638162541
1.808	0.219376687	0.639990204
1.809	0.219946667	0.641653014
1.81	0.220456986	0.643141775
1.811	0.220885061	0.644390602
1.812	0.221225791	0.645384618
1.813	0.221513614	0.646224288
1.814	0.221765581	0.646959353
1.815	0.221989299	0.647612009
1.816	0.222136012	0.648040016
1.817	0.222189901	0.648197229
1.818	0.22215322	0.648090218
1.819	0.222008518	0.647668077
1.82	0.221905068	0.647366281
1.821	0.221768503	0.646967877
1.822	0.221652805	0.646630352
1.823	0.221569403	0.646387041
1.824	0.221448026	0.646032946
1.825	0.221287358	0.645564228
1.826	0.221181471	0.645255322
1.827	0.221053166	0.644881018
1.828	0.221026083	0.644802008
1.829	0.221084908	0.644973619
1.83	0.221143906	0.645145734
1.831	0.220838578	0.644254996
1.832	0.220926667	0.64451198
1.833	0.221054278	0.644884261
1.834	0.221229522	0.645395503
1.835	0.22144049	0.646010963
1.836	0.221674613	0.646693971
1.837	0.221917113	0.64740142
1.838	0.22210371	0.64794578
1.839	0.222271128	0.648434193
1.84	0.222428992	0.64889473
1.841	0.222536929	0.649209615
1.842	0.222655921	0.649556753
1.843	0.222809852	0.650005817
1.844	0.222913291	0.650307583
1.845	0.222969248	0.650470827
1.846	0.223043748	0.650688166
1.847	0.223163458	0.651037397
1.848	0.223288023	0.651400791
1.849	0.223460615	0.651904296
1.85	0.223703629	0.652613245
1.851	0.224032997	0.653574115
1.852	0.224380176	0.654586943
1.853	0.224764342	0.655707674
1.854	0.225207096	0.656999327
1.855	0.225619532	0.65820253
1.856	0.226030799	0.659402325
1.857	0.226398697	0.660475598
1.858	0.226779986	0.661587937
1.859	0.227119247	0.662577666
1.86	0.227335088	0.663207341
1.861	0.227501813	0.663693732
1.862	0.22757404	0.663904441
1.863	0.227614874	0.664023564
1.864	0.227676547	0.664203485
1.865	0.227791024	0.664537449
1.866	0.228045191	0.665278935
1.867	0.228406812	0.666333895
1.868	0.228858804	0.667652497
1.869	0.229436634	0.669338208
1.87	0.2299661	0.670882824
1.871	0.230407481	0.67217047
1.872	0.230705275	0.673039229
1.873	0.230720158	0.673082648
1.874	0.230470056	0.672353021
1.875	0.229891821	0.67066613
1.876	0.22910076	0.668358359
1.877	0.228146891	0.665575625
1.878	0.226942901	0.662063211
1.879	0.225644724	0.658276023
1.88	0.224282252	0.654301268
1.881	0.222782534	0.649926122
1.882	0.221197059	0.645300796
1.883	0.219493873	0.640332073
1.884	0.217720006	0.63515715
1.885	0.215773085	0.629477374
1.886	0.213652825	0.623291914
1.887	0.211362442	0.616610154
1.888	0.208827163	0.609213954
1.889	0.20604049	0.601084359
1.89	0.203015544	0.59225965
1.891	0.199724547	0.582658783
1.892	0.196217691	0.572428193
1.893	0.192538083	0.561693628
1.894	0.188708976	0.550522928
1.895	0.184737504	0.538936907
1.896	0.180762564	0.527340767
1.897	0.176793998	0.515763224
1.898	0.172879843	0.50434441
1.899	0.169181283	0.493554557
1.9	0.165699026	0.483395729
1.901	0.162516567	0.474111503
1.902	0.159572865	0.465523807
1.903	0.156936774	0.457833509
1.904	0.154637089	0.451124611
1.905	0.15263073	0.445271436
1.906	0.150862432	0.440112758
1.907	0.149387705	0.435810521
1.908	0.148107921	0.43207699
1.909	0.146995446	0.428831554
1.91	0.146071457	0.426135989
1.911	0.14528214	0.423833306
1.912	0.144634318	0.421943408
1.913	0.14401749	0.420143928
1.914	0.143521104	0.418695815
1.915	0.143033423	0.417273097
1.916	0.142523032	0.415784127
1.917	0.141919699	0.414024018
1.918	0.141216007	0.411971128
1.919	0.140423951	0.409660454
1.92	0.139545483	0.407097689
1.921	0.138542969	0.404173044
1.922	0.137394962	0.400823948
1.923	0.136111345	0.397079238
1.924	0.134636511	0.392776687
1.925	0.132921827	0.38777442
1.926	0.13104449	0.382297641
1.927	0.128994538	0.376317293
1.928	0.126781914	0.369862377
1.929	0.124338248	0.362733442
1.93	0.121727528	0.355117159
1.931	0.118972585	0.347080129
1.932	0.116028696	0.338491888
1.933	0.112930474	0.329453409
1.934	0.109696776	0.320019703
1.935	0.106329696	0.310196881
1.936	0.102882902	0.300141507
1.937	0.099430384	0.290069437
1.938	0.095876878	0.279702751
1.939	0.092391931	0.269536072
1.94	0.088912481	0.259385434
1.941	0.085438505	0.249250762
1.942	0.081973531	0.239142351
1.943	0.078548353	0.229150041
1.944	0.075180307	0.2193244
1.945	0.071925701	0.2098297
1.946	0.068781766	0.200657859
1.947	0.065781798	0.191906017
1.948	0.062903958	0.183510462
1.949	0.060086985	0.175292473
1.95	0.057460584	0.16763044
1.951	0.054798175	0.159863365
1.952	0.052601566	0.153455171
1.953	0.050609921	0.147644921
1.954	0.049018288	0.143001631
1.955	0.047952023	0.139891005
1.956	0.047547976	0.138712273
1.957	0.047651755	0.139015028
1.958	0.048362643	0.141088912
1.959	0.049340001	0.143940169
1.96	0.050439788	0.147148591
1.961	0.051439627	0.150065432
1.962	0.052105887	0.152009121
1.963	0.052153752	0.152148759
1.964	0.051861515	0.151296212
1.965	0.050844131	0.148328184
1.966	0.049033752	0.143046744
1.967	0.047005333	0.137129213
1.968	0.044357374	0.129404293
1.969	0.041489105	0.121036656
1.97	0.038683708	0.11285244
1.971	0.036165846	0.105507052
1.972	0.034292485	0.100041871
1.973	0.033375201	0.097365869
1.974	0.033488889	0.097697531
1.975	0.034867784	0.101720198
1.976	0.037400971	0.109110295
1.977	0.041152541	0.120054795
1.978	0.045383062	0.132396544
1.979	0.051043772	0.1489106
1.98	0.056242259	0.164076207
1.981	0.061972146	0.180792074
1.982	0.067438498	0.196739128
1.983	0.072512342	0.211541114
1.984	0.076960421	0.224517547
1.985	0.080840743	0.235837655
1.986	0.083975448	0.244982569
1.987	0.08663785	0.252749626
1.988	0.0889553	0.259510348
1.989	0.091085448	0.265724655
1.99	0.093287356	0.272148306
1.991	0.095845785	0.279612044
1.992	0.098483101	0.287305915
1.993	0.101588771	0.296366123
1.994	0.105187874	0.306865828
1.995	0.108805108	0.317418429
1.996	0.11276075	0.32895827
1.997	0.116673873	0.340374071
1.998	0.120469103	0.351445939
1.999	0.123980674	0.361690289
2	0.127190959	0.371055691
2.001	0.129985309	0.379207681
2.002	0.132463216	0.386436508
2.003	0.13463512	0.392772629
2.004	0.136526375	0.398290011
2.005	0.138224272	0.403243303
2.006	0.139831408	0.40793182
2.007	0.141233185	0.412021242
2.008	0.142629928	0.416095977
2.009	0.14390163	0.419805928
2.01	0.145162464	0.423484175
2.011	0.146377546	0.427028946
2.012	0.147506132	0.430321385
2.013	0.148639759	0.433628527
2.014	0.149815388	0.437058205
2.015	0.151010711	0.440545333
2.016	0.152270971	0.444221905
2.017	0.153596829	0.448089847
2.018	0.154934301	0.451991671
2.019	0.156274924	0.455902684
2.02	0.157650799	0.45991654
2.021	0.158965937	0.463753211
2.022	0.160274402	0.467570409
2.023	0.161479698	0.471086635
2.024	0.162686427	0.474607038
2.025	0.163731011	0.477654415
2.026	0.164596091	0.480178124
2.027	0.165476537	0.482746659
2.028	0.166269006	0.485058537
2.029	0.16699071	0.487163974
2.03	0.167807944	0.489548102
2.031	0.168771451	0.492358951
2.032	0.169947013	0.495788431
2.033	0.171471359	0.500235425
2.034	0.173294451	0.505553952
2.035	0.175478675	0.511926014
2.036	0.177985568	0.519239404
2.037	0.180770019	0.527362515
2.038	0.1835961	0.535607074
2.039	0.186792231	0.544931185
2.04	0.189697163	0.553405779
2.041	0.192688382	0.562132098
2.042	0.195373645	0.569965846
2.043	0.197921343	0.577398277
2.044	0.200256143	0.584209615
2.045	0.202396172	0.590452747
2.046	0.204325768	0.596081982
2.047	0.206117802	0.601309902
2.048	0.207760367	0.606101778
2.049	0.209203487	0.610311808
2.05	0.21056869	0.614294532
2.051	0.211790963	0.617860282
2.052	0.21286268	0.620986815
2.053	0.213912404	0.624049188
2.054	0.214861904	0.626819176
2.055	0.215743852	0.629392093
2.056	0.216547263	0.631735892
2.057	0.217295021	0.633917337
2.058	0.217974142	0.635898543
2.059	0.218585474	0.63768199
2.06	0.219104751	0.639196882
2.061	0.219585955	0.640600705
2.062	0.220017764	0.641860426
2.063	0.220370116	0.642888346
2.064	0.220665489	0.643750044
2.065	0.220940542	0.644552457
2.066	0.221144909	0.645148659
2.067	0.221317401	0.645651873
