Mg(ClO4)2.6H2O 80K NIR reflectance spectra from 0.35-2.5m		
Data from Hanley et al. (2014)		
		
Wavelength (um)	% Reflectance	normalized
0.941	0.311221937	0.935837263
0.942	0.310445069	0.933501239
0.943	0.309694271	0.931243607
0.944	0.308847798	0.928698282
0.945	0.308028964	0.926236066
0.946	0.307242472	0.923871104
0.947	0.306480863	0.921580962
0.948	0.305744073	0.919365453
0.949	0.305084614	0.917382472
0.95	0.304489102	0.915591783
0.951	0.303889751	0.913789549
0.952	0.303205757	0.911732794
0.953	0.302521538	0.909675361
0.954	0.301802807	0.907514154
0.955	0.301047078	0.905241696
0.956	0.300264852	0.902889559
0.957	0.29932505	0.900063596
0.958	0.29825498	0.896845919
0.959	0.297058262	0.893247415
0.96	0.29570405	0.889175332
0.961	0.294108747	0.884378292
0.962	0.292501432	0.879545131
0.963	0.290935591	0.874836685
0.964	0.289299605	0.869917311
0.965	0.287554743	0.864670552
0.966	0.285823612	0.85946508
0.967	0.284156199	0.854451205
0.968	0.282521235	0.849534907
0.969	0.280832675	0.844457445
0.97	0.279250686	0.839700442
0.971	0.277822499	0.835405916
0.972	0.276509354	0.831457319
0.973	0.27534217	0.827947623
0.974	0.274118766	0.824268874
0.975	0.272980404	0.820845846
0.976	0.272175858	0.818426595
0.977	0.271392063	0.816069741
0.978	0.270727184	0.814070465
0.979	0.270245036	0.812620657
0.98	0.269954116	0.811745868
0.981	0.269762591	0.811169956
0.982	0.269624761	0.810755505
0.983	0.269548352	0.810525744
0.984	0.269537485	0.810493066
0.985	0.269474752	0.810304431
0.986	0.269556195	0.810549327
0.987	0.2697039	0.810993472
0.988	0.269796702	0.811272526
0.989	0.26991316	0.811622712
0.99	0.270259806	0.81266507
0.991	0.270636272	0.813797096
0.992	0.270914291	0.814633092
0.993	0.271466142	0.816292495
0.994	0.271832155	0.817393088
0.995	0.272301182	0.81880344
0.996	0.273080938	0.821148149
0.997	0.273849843	0.823460228
0.998	0.274825428	0.82639379
0.999	0.275898134	0.829619392
1	0.276932118	0.83272856
1.001	0.272376813	0.819030861
1.002	0.27350952	0.822436887
1.003	0.274769098	0.826224407
1.004	0.276194332	0.830510053
1.005	0.277736703	0.835147929
1.006	0.27933151	0.839943477
1.007	0.280981904	0.844906175
1.008	0.282671666	0.84998725
1.009	0.284376711	0.85511428
1.01	0.286158676	0.86047261
1.011	0.288053837	0.866171315
1.012	0.289910905	0.871755478
1.013	0.291803589	0.877446734
1.014	0.293685621	0.883105962
1.015	0.295525545	0.888638571
1.016	0.297352381	0.894131824
1.017	0.29915103	0.89954032
1.018	0.300914024	0.904841605
1.019	0.302682183	0.910158417
1.02	0.30439377	0.91530512
1.021	0.306025448	0.920211539
1.022	0.307617651	0.924999258
1.023	0.309185573	0.929713963
1.024	0.310746101	0.934406436
1.025	0.312177615	0.938710966
1.026	0.31354954	0.942836313
1.027	0.31487727	0.946828768
1.028	0.316080278	0.950446185
1.029	0.317275192	0.954039262
1.03	0.318487426	0.957684423
1.031	0.319626853	0.961110656
1.032	0.320615915	0.964084741
1.033	0.321501435	0.96674748
1.034	0.322309504	0.969177323
1.035	0.323081738	0.971499414
1.036	0.323826563	0.973739087
1.037	0.324579629	0.976003538
1.038	0.325259523	0.978047966
1.039	0.325907332	0.97999591
1.04	0.326448269	0.981622496
1.041	0.326905338	0.982996891
1.042	0.327350413	0.984335222
1.043	0.327704569	0.985400162
1.044	0.328087873	0.98655275
1.045	0.328498336	0.987787001
1.046	0.32883893	0.98881116
1.047	0.329125648	0.989673313
1.048	0.329351871	0.990353561
1.049	0.329512738	0.990837285
1.05	0.329651884	0.991255693
1.051	0.329803674	0.991712123
1.052	0.329989444	0.992270729
1.053	0.330116576	0.992653012
1.054	0.330222436	0.992971331
1.055	0.330315095	0.993249955
1.056	0.330367033	0.993406132
1.057	0.330406535	0.993524911
1.058	0.330432947	0.993604331
1.059	0.330468946	0.993712579
1.06	0.330497874	0.993799566
1.061	0.330519394	0.993864275
1.062	0.330475706	0.993732907
1.063	0.330463367	0.993695803
1.064	0.330471324	0.99371973
1.065	0.33033199	0.993300755
1.066	0.330191824	0.992879282
1.067	0.330129075	0.992690596
1.068	0.329986274	0.992261197
1.069	0.329891499	0.991976211
1.07	0.32981367	0.99174218
1.071	0.329820014	0.991761257
1.072	0.329701248	0.991404131
1.073	0.329552667	0.990957351
1.074	0.32939432	0.990481205
1.075	0.329132495	0.989693903
1.076	0.328954922	0.989159945
1.077	0.328832064	0.988790513
1.078	0.328684077	0.988345521
1.079	0.328472705	0.987709929
1.08	0.328293226	0.987170239
1.081	0.328081857	0.986534658
1.082	0.327773989	0.985608908
1.083	0.327488829	0.984751436
1.084	0.327273902	0.984105155
1.085	0.326998192	0.983276103
1.086	0.326664947	0.982274043
1.087	0.326371096	0.98139044
1.088	0.326078343	0.980510139
1.089	0.325799178	0.979670694
1.09	0.325551753	0.978926693
1.091	0.325282232	0.978116248
1.092	0.325030417	0.977359049
1.093	0.32471329	0.976405453
1.094	0.32439485	0.975447911
1.095	0.32413377	0.974662852
1.096	0.323839748	0.973778733
1.097	0.323544642	0.972891355
1.098	0.32330899	0.972182756
1.099	0.323015288	0.971299601
1.1	0.322677529	0.970283967
1.101	0.322418073	0.96950379
1.102	0.32214803	0.968691775
1.103	0.321853595	0.967806416
1.104	0.321563631	0.966934502
1.105	0.321326499	0.966221451
1.106	0.321018207	0.965294424
1.107	0.32065311	0.964196584
1.108	0.320332408	0.963232242
1.109	0.320026094	0.962311162
1.11	0.319671125	0.96124378
1.111	0.319351362	0.960282259
1.112	0.319018693	0.959281931
