NaCl 80K NIR reflectance spectra from 0.35-2.5�m		
This is the data used to create Figure 1		
		
Wavelength (um	% Reflectance	normalized
1.201	0.274571567	0.909253809
1.202	0.274563197	0.909226092
1.203	0.274575129	0.909265605
1.204	0.274600189	0.909348592
1.205	0.274613507	0.909392695
1.206	0.274597727	0.90934044
1.207	0.274578277	0.90927603
1.208	0.274580653	0.909283898
1.209	0.274572428	0.909256663
1.21	0.274541332	0.909153684
1.211	0.274486946	0.908973584
1.212	0.274476017	0.908937392
1.213	0.27447516	0.908934554
1.214	0.274455855	0.908870625
1.215	0.274446652	0.908840149
1.216	0.274446155	0.908838503
1.217	0.274437917	0.908811225
1.218	0.274405661	0.908704405
1.219	0.274381032	0.908622847
1.22	0.27439767	0.908677944
1.221	0.27440053	0.908687415
1.222	0.274400177	0.908686246
1.223	0.274421574	0.908757103
1.224	0.274444852	0.908834188
1.225	0.274454203	0.908865154
1.226	0.274449254	0.908848767
1.227	0.274441558	0.908823281
1.228	0.274447287	0.908842254
1.229	0.274456657	0.908873282
1.23	0.274455446	0.908869271
1.231	0.274445785	0.90883728
1.232	0.274431227	0.908789071
1.233	0.274432333	0.90879273
1.234	0.274442265	0.908825622
1.235	0.274431915	0.908791348
1.236	0.274415805	0.908738
1.237	0.274421971	0.908758417
1.238	0.274444326	0.908832448
1.239	0.274442294	0.908825717
1.24	0.274427955	0.908778234
1.241	0.274428087	0.908778673
1.242	0.274446415	0.908839364
1.243	0.27443401	0.908798285
1.244	0.274423007	0.908761848
1.245	0.274442354	0.908825918
1.246	0.274428979	0.908781625
1.247	0.274398456	0.908680546
1.248	0.274384052	0.908632846
1.249	0.274401814	0.908691666
1.25	0.274425875	0.908771346
1.251	0.274404624	0.908700971
1.252	0.274395156	0.908669618
1.253	0.274400305	0.908686668
1.254	0.274410826	0.90872151
1.255	0.274412135	0.908725845
1.256	0.274425139	0.90876891
1.257	0.274468524	0.908912581
1.258	0.274481097	0.908954217
1.259	0.274453251	0.908862004
1.26	0.274443183	0.908828662
1.261	0.274461401	0.90888899
1.262	0.274463929	0.908897363
1.263	0.274449075	0.908848175
1.264	0.274464095	0.908897912
1.265	0.27448719	0.908974394
1.266	0.274484522	0.908965559
1.267	0.274506314	0.909037722
1.268	0.27452691	0.909105926
1.269	0.274505033	0.909033482
1.27	0.274495002	0.909000263
1.271	0.274518671	0.909078643
1.272	0.274525813	0.909102294
1.273	0.274516629	0.909071881
1.274	0.274549248	0.909179901
1.275	0.274564373	0.909229989
1.276	0.274559096	0.909212512
1.277	0.274564266	0.909229633
1.278	0.274578977	0.909278348
1.279	0.27459854	0.909343133
1.28	0.274584657	0.909297158
1.281	0.274593588	0.909326734
1.282	0.27461279	0.909390323
1.283	0.274602444	0.909356061
1.284	0.274586885	0.909304536
1.285	0.274565973	0.909235286
1.286	0.274552196	0.909189663
1.287	0.274544395	0.90916383
1.288	0.274536231	0.909136792
1.289	0.274548938	0.909178874
1.29	0.274548312	0.909176802
1.291	0.274524165	0.909096838
1.292	0.274496423	0.909004968
1.293	0.274489472	0.908981949
1.294	0.27450505	0.909033537
1.295	0.274508649	0.909045455
1.296	0.274541897	0.909155556
1.297	0.274597464	0.909339568
1.298	0.274631014	0.909450671
1.299	0.274656539	0.909535198
1.3	0.274702302	0.909686745
1.301	0.274745387	0.909829421
1.302	0.274776174	0.909931373
1.303	0.274831909	0.910115942
1.304	0.274895551	0.910326696
1.305	0.274953783	0.910519531
1.306	0.275009178	0.910702975
1.307	0.275075843	0.91092374
1.308	0.275139214	0.911133593
1.309	0.275191398	0.911306402
1.31	0.275257301	0.911524645
1.311	0.275324291	0.911746483
1.312	0.275390123	0.911964489
1.313	0.275463722	0.912208213
1.314	0.275537472	0.912452439
1.315	0.275607816	0.912685387
1.316	0.275662959	0.912867994
1.317	0.275704198	0.913004559
1.318	0.275738347	0.913117644
1.319	0.27576794	0.913215644
1.32	0.275792799	0.913297965
1.321	0.275812657	0.913363725
1.322	0.275826808	0.913410588
1.323	0.275843905	0.913467205
1.324	0.275862384	0.913528398
1.325	0.275850459	0.913488909
1.326	0.275856776	0.913509828
1.327	0.275866309	0.913541397
1.328	0.275838133	0.91344809
1.329	0.275826669	0.913410126
1.33	0.275841807	0.913460257
1.331	0.275845395	0.913472139
1.332	0.275837234	0.913445114
1.333	0.275834271	0.9134353
1.334	0.275830698	0.913423469
1.335	0.275784639	0.913270943
1.336	0.275743815	0.913135752
1.337	0.275737406	0.913114529
1.338	0.275688722	0.91295331
1.339	0.275644108	0.912805569
1.34	0.275653017	0.91283507
1.341	0.275639582	0.91279058
1.342	0.275611483	0.91269753
1.343	0.275627778	0.91275149
1.344	0.275647625	0.912817215
1.345	0.275641091	0.912795578
1.346	0.275654292	0.912839294
1.347	0.27572029	0.913057848
1.348	0.275808891	0.913351254
1.349	0.27590556	0.913671378
1.35	0.276015589	0.914035743
1.351	0.276182271	0.914587716
1.352	0.276370091	0.91520969
1.353	0.276510924	0.915676062
1.354	0.276684252	0.916250044
1.355	0.276903518	0.916976153
1.356	0.277076732	0.917549756
1.357	0.277229009	0.918054026
1.358	0.277402766	0.918629429
1.359	0.277574462	0.919198006
1.36	0.277671881	0.919520613
1.361	0.277728781	0.919709039
1.362	0.277794847	0.919927822
1.363	0.277790241	0.919912568
1.364	0.277752295	0.919786906
1.365	0.277714952	0.919663246
1.366	0.2776197	0.919347816
1.367	0.277485683	0.918904012
1.368	0.277337546	0.918413452
1.369	0.277180125	0.917892144
1.37	0.277020534	0.917363655
1.371	0.276843476	0.916777321
1.372	0.276693903	0.916282004
1.373	0.276584525	0.915919795
1.374	0.276524141	0.91571983
1.375	0.276527834	0.91573206
1.376	0.276563016	0.915848567
1.377	0.276642824	0.916112855
1.378	0.276777648	0.916559328
1.379	0.27691667	0.917019704
1.38	0.277059952	0.917494189
1.381	0.27717922	0.917889148
1.382	0.277214065	0.918004538
1.383	0.27718462	0.917907031
1.384	0.2770436	0.917440038
1.385	0.276866624	0.916853977
1.386	0.276659039	0.916166551
1.387	0.276418858	0.915371181
1.388	0.276209173	0.914676803
1.389	0.276024411	0.914064956
1.39	0.275908624	0.913681523
1.391	0.275826386	0.91340919
1.392	0.275748445	0.913151084
1.393	0.275684537	0.91293945
1.394	0.275623527	0.912737413
1.395	0.275538527	0.912455933
1.396	0.275424329	0.912077763
1.397	0.275324317	0.91174657
1.398	0.275208319	0.911362439
1.399	0.275057759	0.910863854
1.4	0.274910504	0.910376211
1.401	0.274786404	0.909965252
1.402	0.274642363	0.909488252
1.403	0.274456826	0.908873843
1.404	0.274300208	0.908355195
1.405	0.274146084	0.907844806
1.406	0.273988959	0.907324481
1.407	0.273793216	0.906676272
1.408	0.273587486	0.905994988
1.409	0.273402183	0.905381352
1.41	0.273205886	0.904731307
1.411	0.272984663	0.90399872
1.412	0.272795399	0.903371966
1.413	0.272631516	0.902829262
1.414	0.27242856	0.902157165
1.415	0.272227048	0.901489849
1.416	0.272066263	0.900957404
1.417	0.271892371	0.900381555
1.418	0.271704584	0.899759692
1.419	0.271534668	0.899197009
1.42	0.271352165	0.898592642
1.421	0.27115539	0.897941013
1.422	0.270968904	0.897323461
1.423	0.270767171	0.896655415
1.424	0.270565176	0.8959865
1.425	0.270377135	0.895363796
1.426	0.270158033	0.894638232
1.427	0.269930699	0.893885405
1.428	0.269721355	0.893192157
1.429	0.269491694	0.892431625
1.43	0.269243137	0.891608518
1.431	0.269010448	0.890837962
1.432	0.268782911	0.890084465
1.433	0.26854286	0.889289525
1.434	0.268291538	0.888457263
1.435	0.268016887	0.887547746
1.436	0.267740439	0.88663228
1.437	0.267474951	0.885753105
1.438	0.267216134	0.884896024
1.439	0.266980866	0.884116926
1.44	0.266734141	0.883299887
1.441	0.26647704	0.882448488
1.442	0.266222738	0.881606357
1.443	0.265971441	0.880774179
1.444	0.265724977	0.879958004
1.445	0.265482101	0.879153712
1.446	0.265236537	0.878340518
1.447	0.26498513	0.877507972
1.448	0.264722202	0.876637276
1.449	0.264481711	0.875840884
1.45	0.264235829	0.875026635
1.451	0.263975275	0.874163799
1.452	0.263737178	0.873375333
1.453	0.263491541	0.872561898
1.454	0.263252296	0.871769631
1.455	0.263064024	0.871146161
1.456	0.262882264	0.870544254
1.457	0.26268703	0.86989773
1.458	0.262518657	0.869340158
1.459	0.262354258	0.868795745
1.46	0.262162716	0.868161447
1.461	0.261972898	0.867532857
1.462	0.261815057	0.867010159
1.463	0.261682278	0.866570457
1.464	0.261554587	0.866147603
1.465	0.261430331	0.865736127
1.466	0.261291398	0.865276043
1.467	0.261135495	0.864759764
1.468	0.260996358	0.864299009
1.469	0.260853684	0.863826538
1.47	0.260691315	0.863288847
1.471	0.260528201	0.862748688
1.472	0.260350232	0.862159338
1.473	0.260160643	0.861531507
1.474	0.259957618	0.860859181
1.475	0.259738328	0.860132997
1.476	0.259530774	0.859445674
1.477	0.259325238	0.858765034
1.478	0.25911775	0.858077928
1.479	0.258916947	0.857412961
1.48	0.258728155	0.85678777
1.481	0.258530211	0.856132273
1.482	0.258344399	0.855516948
1.483	0.258119985	0.854773793
1.484	0.257856735	0.853902031
1.485	0.257625794	0.853137263
1.486	0.257400509	0.852391223
1.487	0.25715732	0.851585892
1.488	0.256923233	0.850810706
1.489	0.256681337	0.850009659
1.49	0.256439894	0.849210112
1.491	0.25622287	0.848491429
1.492	0.256024978	0.847836101
1.493	0.255835427	0.847208396
1.494	0.255653052	0.846604455
1.495	0.255475106	0.84601518
1.496	0.255341295	0.84557206
1.497	0.255248241	0.845263909
1.498	0.255151697	0.8449442
1.499	0.255069948	0.844673485
1.5	0.255024241	0.844522124
1.501	0.255014408	0.84448956
1.502	0.255027846	0.844534062
1.503	0.255051539	0.844612522
1.504	0.255091383	0.844744468
1.505	0.255156271	0.844959347
1.506	0.255236239	0.845224164
1.507	0.255321962	0.845508036
1.508	0.255400525	0.845768203
1.509	0.255474905	0.846014513
1.51	0.255582697	0.846371472
1.511	0.255708098	0.846786742
1.512	0.255830882	0.847193344
1.513	0.255977643	0.847679348
1.514	0.256130959	0.84818706
1.515	0.256273245	0.848658245
1.516	0.256417332	0.849135395
1.517	0.256558688	0.8496035
1.518	0.256702518	0.850079801
1.519	0.256862922	0.850610982
1.52	0.257035209	0.851181518
1.521	0.257198781	0.851723192
1.522	0.257357147	0.852247626
1.523	0.257515771	0.852772918
1.524	0.257649828	0.853216852
1.525	0.257770249	0.853615629
1.526	0.257897109	0.854035731
1.527	0.258015422	0.854427528
1.528	0.258151926	0.854879566
1.529	0.258311476	0.855407921
1.53	0.258429142	0.855797579
1.531	0.258509699	0.856064346
1.532	0.258603072	0.856373554
1.533	0.258698484	0.856689513
1.534	0.258788252	0.856986784
1.535	0.258898462	0.857351749
1.536	0.258998973	0.857684596
1.537	0.259071238	0.857923903
1.538	0.259157979	0.85821115
1.539	0.259262129	0.858556045
1.54	0.259360123	0.858880555
1.541	0.259451137	0.859181951
1.542	0.259549067	0.859506251
1.543	0.259660825	0.85987634
1.544	0.259762398	0.860212704
1.545	0.259864147	0.860549649
1.546	0.25995211	0.860840943
1.547	0.260041233	0.861136078
1.548	0.260087636	0.86128974
1.549	0.260136275	0.861450813
1.55	0.260215889	0.861714457
1.551	0.260273429	0.861905003
1.552	0.260327619	0.862084455
1.553	0.260399194	0.862321477
1.554	0.260449003	0.862486422
1.555	0.26049907	0.86265222
1.556	0.260568712	0.862882842
1.557	0.260614679	0.863035064
1.558	0.260641357	0.863123408
1.559	0.260683036	0.86326143
1.56	0.260746086	0.863470222
1.561	0.260802652	0.863657542
1.562	0.260854642	0.863829712
1.563	0.26092441	0.864060748
1.564	0.26097297	0.864221556
1.565	0.261011301	0.864348493
1.566	0.261079878	0.864575586
1.567	0.261139405	0.864772713
1.568	0.261212692	0.865015407
1.569	0.261335562	0.865422296
1.57	0.261442193	0.865775406
1.571	0.261563137	0.866175916
1.572	0.261726767	0.866717784
1.573	0.261881593	0.867230498
1.574	0.262062184	0.867828529
1.575	0.262279595	0.868548495
1.576	0.262501181	0.869282286
1.577	0.262728128	0.870033829
1.578	0.262985857	0.870887305
1.579	0.26325048	0.871763615
1.58	0.263487784	0.872549455
1.581	0.263730268	0.873352453
1.582	0.263976344	0.87416734
1.583	0.264210395	0.874942408
1.584	0.264453533	0.875747569
1.585	0.264714653	0.87661228
1.586	0.264962302	0.877432378
1.587	0.26518761	0.878178494
1.588	0.265419711	0.878947103
1.589	0.265655704	0.879728602
1.59	0.265889416	0.880502548
1.591	0.26609756	0.881191825
1.592	0.266292083	0.881835996
1.593	0.266507958	0.882550874
1.594	0.266705061	0.883203588
1.595	0.266894751	0.883831751
1.596	0.267107103	0.884534964
1.597	0.267304324	0.885188068
1.598	0.26747129	0.885740981
1.599	0.2676553	0.886350338
1.6	0.267867069	0.88705162
1.601	0.268071415	0.88772832
1.602	0.268274804	0.88840185
1.603	0.268461478	0.889020026
1.604	0.268634816	0.889594043
1.605	0.268814111	0.890187783
1.606	0.268990805	0.890772913
1.607	0.26917582	0.891385597
1.608	0.269342265	0.891936785
1.609	0.269487303	0.892417085
1.61	0.269633955	0.892902726
1.611	0.269769762	0.893352456
1.612	0.269889491	0.893748943
1.613	0.269982595	0.894057263
1.614	0.270081947	0.894386269
1.615	0.270207721	0.894802774
1.616	0.270301656	0.895113842
1.617	0.270375357	0.895357906
1.618	0.270456253	0.895625798
1.619	0.270501343	0.895775114
1.62	0.270550598	0.895938224
1.621	0.270620676	0.896170291
1.622	0.270629709	0.896200202
1.623	0.270608842	0.896131102
1.624	0.270620021	0.89616812
1.625	0.270633719	0.896213482
1.626	0.270627551	0.896193057
1.627	0.270614779	0.896150762
1.628	0.27059932	0.896099568
1.629	0.270569415	0.896000538
1.63	0.270519493	0.895835217
1.631	0.270461397	0.895642832
1.632	0.270405689	0.895458354
1.633	0.270345826	0.895260115
1.634	0.270270555	0.895010851
1.635	0.270178733	0.894706779
1.636	0.27008302	0.894389821
1.637	0.269954554	0.893964402
1.638	0.269805266	0.893470029
1.639	0.26968506	0.893071962
1.64	0.269543647	0.892603667
1.641	0.269362757	0.892004646
1.642	0.269191577	0.891437778
1.643	0.269015179	0.890853627
1.644	0.268811084	0.89017776
1.645	0.268608775	0.889507806
1.646	0.26842467	0.888898134
1.647	0.268258071	0.888346437
1.648	0.26808465	0.887772147
1.649	0.26793102	0.887263396
1.65	0.267822287	0.886903322
1.651	0.267713398	0.886542731
1.652	0.267637092	0.886290042
1.653	0.267616804	0.886222856
1.654	0.267639871	0.886299244
1.655	0.267688426	0.886460036
1.656	0.267742205	0.886638127
1.657	0.267853951	0.88700818
1.658	0.267996876	0.887481481
1.659	0.268124461	0.887903983
1.66	0.268321892	0.888557782
1.661	0.268583167	0.889423003
1.662	0.268828856	0.890236611
1.663	0.269107895	0.89116066
1.664	0.269439195	0.892257774
1.665	0.269741688	0.893259488
1.666	0.270061424	0.894318306
1.667	0.270444849	0.895588031
1.668	0.270810679	0.896799492
1.669	0.271133157	0.89786739
1.67	0.271443478	0.898895028
1.671	0.271746939	0.899899952
1.672	0.272030661	0.900839507
1.673	0.272312888	0.901774112
1.674	0.272606895	0.902747727
1.675	0.272866838	0.903608538
1.676	0.273080523	0.904316163
1.677	0.273317547	0.905101077
1.678	0.273561374	0.905908519
1.679	0.273749808	0.906532525
1.68	0.273953733	0.907207832
1.681	0.274165409	0.907908802
1.682	0.274313653	0.908399717
1.683	0.27447872	0.908946345
1.684	0.274653568	0.90952536
1.685	0.274805011	0.910026867
1.686	0.274968528	0.91056836
1.687	0.275109369	0.91103476
1.688	0.275252985	0.91151035
1.689	0.275417972	0.91205671
1.69	0.275573337	0.912571209
1.691	0.275701915	0.912996999
1.692	0.275794029	0.913302039
1.693	0.275888872	0.913616115
1.694	0.275980947	0.913921024
1.695	0.276061153	0.91418663
1.696	0.276196934	0.914636273
1.697	0.276343775	0.915122541
1.698	0.276402932	0.915318444
1.699	0.276476318	0.915561462
1.7	0.276584833	0.915920813
1.701	0.276650641	0.91613874
1.702	0.276743581	0.916446515
1.703	0.276826223	0.916720187
1.704	0.2768427	0.916774751
1.705	0.276903362	0.916975636
1.706	0.277017598	0.917353932
1.707	0.277065716	0.917513275
1.708	0.277077659	0.917552827
1.709	0.277133619	0.917738138
1.71	0.277179538	0.917890202
1.711	0.277208186	0.917985072
1.712	0.277265546	0.918175022
1.713	0.2773166	0.918344088
1.714	0.277317812	0.918348103
1.715	0.277349331	0.918452479
1.716	0.277444228	0.918766732
1.717	0.277490567	0.918920186
1.718	0.277487576	0.918910281
1.719	0.277519195	0.919014989
1.72	0.277566813	0.919172678
1.721	0.277583814	0.919228976
1.722	0.2776016	0.919287875
1.723	0.277621239	0.919352912
1.724	0.277622706	0.919357768
1.725	0.277603005	0.919292529
1.726	0.277578086	0.919210007
1.727	0.277574193	0.919197118
1.728	0.277553623	0.919128997
1.729	0.277535431	0.919068756
1.73	0.277521709	0.919023314
1.731	0.27751328	0.9189954
1.732	0.277492208	0.918925622
1.733	0.277480341	0.918886323
1.734	0.277479056	0.918882067
1.735	0.277428957	0.918716163
1.736	0.277368648	0.918516447
1.737	0.277370749	0.918523403
1.738	0.277366295	0.918508654
1.739	0.277392104	0.918594121
1.74	0.277448334	0.918780328
1.741	0.277384434	0.918568722
1.742	0.277312613	0.918330883
1.743	0.2773233	0.918366274
1.744	0.277271155	0.918193595
1.745	0.277211585	0.917996327
1.746	0.277208738	0.9179869
1.747	0.277109667	0.917658822
1.748	0.276991098	0.917266176
1.749	0.277034322	0.917409314
1.75	0.277012845	0.917338193
1.751	0.276975281	0.917213798
1.752	0.276952566	0.917138575
1.753	0.276896684	0.916953521
1.754	0.276858776	0.916827985
1.755	0.276853052	0.916809033
1.756	0.276842326	0.916773512
1.757	0.276839558	0.916764345
1.758	0.276810088	0.916666755
1.759	0.276752437	0.916475842
1.76	0.276731598	0.916406833
1.761	0.276727071	0.91639184
1.762	0.276694773	0.916284886
1.763	0.276670392	0.916204145
1.764	0.27665293	0.916146319
1.765	0.276602244	0.915978473
1.766	0.276573189	0.915882257
1.767	0.276587197	0.915928642
1.768	0.276572068	0.915878542
1.769	0.27651777	0.915698734
1.77	0.276510285	0.915673946
1.771	0.276533413	0.915750535
1.772	0.276537055	0.915762595
1.773	0.276569928	0.915871456
1.774	0.276546181	0.915792818
1.775	0.276467764	0.915533137
1.776	0.276451578	0.915479536
1.777	0.276430969	0.915411289
1.778	0.276427466	0.915399687
1.779	0.276485127	0.915590635
1.78	0.276461103	0.915511078
1.781	0.276386063	0.915262581
1.782	0.276371367	0.915213914
1.783	0.276345223	0.915127338
1.784	0.276423965	0.915388093
1.785	0.276443607	0.915453138
1.786	0.276422712	0.915383944
1.787	0.276418136	0.915368792
1.788	0.27636477	0.915192068
1.789	0.276359437	0.915174406
1.79	0.276436386	0.915429227
1.791	0.276443968	0.915454334
1.792	0.276399275	0.915306333
1.793	0.27641286	0.91535132
1.794	0.276401223	0.915312783
1.795	0.276435547	0.915426448
1.796	0.276583041	0.91591488
1.797	0.276640437	0.916104948
1.798	0.2766558	0.916155825
1.799	0.276678941	0.916232457
1.8	0.276636173	0.916090827
1.801	0.276686144	0.916256309
1.802	0.276797365	0.916624622
1.803	0.276877874	0.916891231
1.804	0.277014216	0.917342733
1.805	0.277070526	0.917529204
1.806	0.277056576	0.917483009
1.807	0.277102787	0.91763604
1.808	0.277136408	0.917747376
1.809	0.277216258	0.918011802
1.81	0.277348094	0.918448381
1.811	0.277438908	0.918749114
1.812	0.277512902	0.918994149
1.813	0.277565279	0.919167597
1.814	0.277663308	0.919492225
1.815	0.277798934	0.919941354
1.816	0.278012066	0.920647148
1.817	0.278260899	0.921471167
1.818	0.278448669	0.922092975
1.819	0.278624096	0.922673908
1.82	0.278762352	0.92313175
1.821	0.278844794	0.923404758
1.822	0.278957775	0.923778898
1.823	0.279044515	0.924066141
1.824	0.279176425	0.924502966
1.825	0.279362751	0.925119993
1.826	0.279501263	0.925578679
1.827	0.279608666	0.925934347
1.828	0.279745896	0.92638879
1.829	0.279874916	0.926816045
1.83	0.280040307	0.927363743
1.831	0.279333991	0.925024751
1.832	0.279483259	0.925519057
1.833	0.279701895	0.926243078
1.834	0.279987228	0.92718797
1.835	0.280264668	0.928106724
1.836	0.280563381	0.929095921
1.837	0.280837933	0.93000511
1.838	0.280981189	0.930479509
1.839	0.281077633	0.930798886
1.84	0.281141397	0.931010042
1.841	0.281119	0.930935874
1.842	0.281074662	0.930789048
1.843	0.281067296	0.930764656
1.844	0.281026306	0.930628916
1.845	0.280949335	0.930374023
1.846	0.280850067	0.930045294
1.847	0.280822729	0.929954762
1.848	0.28079224	0.929853797
1.849	0.280726027	0.929634532
1.85	0.280716757	0.929603831
1.851	0.280716546	0.929603132
1.852	0.280668302	0.92944337
1.853	0.280662801	0.929425156
1.854	0.280673325	0.929460006
1.855	0.280656605	0.929404636
1.856	0.280630047	0.92931669
1.857	0.280574417	0.929132469
1.858	0.280489638	0.928851719
1.859	0.280416563	0.928609727
1.86	0.280274297	0.92813861
1.861	0.280123945	0.927640715
1.862	0.280001031	0.92723368
1.863	0.279895054	0.926882733
1.864	0.279896752	0.926888354
1.865	0.280004063	0.927243719
1.866	0.28015141	0.927731665
1.867	0.280389065	0.928518667
1.868	0.280667169	0.92943962
1.869	0.280987957	0.930501919
1.87	0.281231927	0.931309836
1.871	0.281440045	0.931999026
1.872	0.281530681	0.93229917
1.873	0.281298295	0.931529618
1.874	0.280929086	0.930306968
1.875	0.280451493	0.928725402
1.876	0.279863929	0.92677966
1.877	0.279300945	0.924915318
1.878	0.27871125	0.922962522
1.879	0.278153517	0.92111557
1.88	0.277611313	0.91932004
1.881	0.277097598	0.917618856
1.882	0.27664903	0.916133407
1.883	0.276217208	0.91470341
1.884	0.275795549	0.913307072
1.885	0.275411798	0.912036265
1.886	0.275052956	0.910847949
1.887	0.274662027	0.909553373
1.888	0.274261729	0.908227769
1.889	0.273861386	0.906902018
1.89	0.273458766	0.905568728
1.891	0.272966355	0.903938092
1.892	0.272456532	0.902249793
1.893	0.271965237	0.900622852
1.894	0.271426424	0.898838553
1.895	0.270912259	0.897135876
1.896	0.270499437	0.895768802
1.897	0.270115588	0.894497672
1.898	0.269695493	0.893106512
1.899	0.269309688	0.891828904
1.9	0.268918375	0.890533057
1.901	0.268494924	0.889130785
1.902	0.268063699	0.887702767
1.903	0.267589533	0.88613255
1.904	0.267030077	0.88427989
1.905	0.266466031	0.882412031
1.906	0.265782324	0.88014791
1.907	0.265023274	0.877634289
1.908	0.264262105	0.87511365
1.909	0.263426121	0.872345259
1.91	0.262587854	0.869569304
1.911	0.261762474	0.866836028
1.912	0.260952662	0.864154308
1.913	0.260140423	0.861464546
1.914	0.259321978	0.858754238
1.915	0.258501422	0.856036937
1.916	0.257721355	0.853453715
1.917	0.256946168	0.850886655
1.918	0.256151133	0.848253866
1.919	0.25533643	0.845555949
1.92	0.254488933	0.842749432
1.921	0.25356135	0.839677707
1.922	0.252576606	0.836416691
1.923	0.251581473	0.833121272
1.924	0.250529717	0.829638343
1.925	0.249427943	0.825989778
1.926	0.248365009	0.822469834
1.927	0.247316906	0.818999003
1.928	0.246248564	0.815461146
1.929	0.245163982	0.811869514
1.93	0.244164274	0.808558944
1.931	0.243176236	0.805287021
1.932	0.242197185	0.802044856
1.933	0.241325413	0.799157952
1.934	0.240486982	0.796381459
1.935	0.23963969	0.793575619
1.936	0.238848158	0.79095443
1.937	0.238081082	0.788414232
1.938	0.237305287	0.785845158
1.939	0.236615174	0.783559823
1.94	0.236002343	0.781530412
1.941	0.235400143	0.779536205
1.942	0.234767521	0.777441253
1.943	0.234140719	0.775365573
1.944	0.233496147	0.77323105
1.945	0.232843416	0.77106951
1.946	0.232269875	0.769170208
1.947	0.231769075	0.767511788
1.948	0.231274531	0.765874088
1.949	0.230806358	0.764323718
1.95	0.230391541	0.762950035
1.951	0.230021279	0.7617239
1.952	0.229677667	0.760586015
1.953	0.22936482	0.759550011
1.954	0.229123762	0.758751737
1.955	0.228893716	0.757989931
1.956	0.228689285	0.757312951
1.957	0.228539991	0.756818558
1.958	0.228396248	0.756342547
1.959	0.2282356	0.755810557
1.96	0.228085945	0.75531497
1.961	0.227960064	0.754898109
1.962	0.227841186	0.75450444
1.963	0.22774654	0.754191018
1.964	0.22771282	0.754079352
1.965	0.227644693	0.753853747
1.966	0.227560067	0.753573505
1.967	0.227490816	0.753344178
1.968	0.227423857	0.753122442
1.969	0.227351668	0.752883385
1.97	0.227314045	0.752758795
1.971	0.227305671	0.752731063
1.972	0.227286649	0.752668072
1.973	0.227283026	0.752656073
1.974	0.227295286	0.752696673
1.975	0.227317002	0.752768587
1.976	0.22738	0.752977207
1.977	0.227467503	0.753266975
1.978	0.227522573	0.753449341
1.979	0.227543846	0.753519787
1.98	0.227611136	0.753742623
1.981	0.227663097	0.753914693
1.982	0.227761952	0.754242055
1.983	0.227949247	0.75486229
1.984	0.228171111	0.755596998
1.985	0.228425494	0.756439397
1.986	0.228722543	0.757423087
1.987	0.229034969	0.758457695
1.988	0.229386538	0.759621929
1.989	0.229798864	0.760987361
1.99	0.230255446	0.762499352
1.991	0.230696039	0.763958391
1.992	0.231149487	0.765460002
1.993	0.23162098	0.767021366
1.994	0.232104782	0.768623494
1.995	0.23257933	0.770194977
1.996	0.233067066	0.771810134
1.997	0.233576574	0.773497389
1.998	0.234041026	0.775035439
1.999	0.234483715	0.77650142
2	0.234924249	0.777960263
2.001	0.235361508	0.779408261
2.002	0.235807869	0.780886405
2.003	0.23622215	0.782258309
2.004	0.236602879	0.783519107
2.005	0.236975012	0.784751439
2.006	0.237361162	0.786030189
2.007	0.237735708	0.787270514
2.008	0.238126729	0.788565394
2.009	0.23854449	0.789948823
2.01	0.238944951	0.791274964
2.011	0.239348165	0.792610225
2.012	0.239721138	0.793845337
2.013	0.240093737	0.795079211
2.014	0.240453951	0.796272073
2.015	0.240820857	0.797487098
2.016	0.24119848	0.798737608
2.017	0.241583903	0.800013953
2.018	0.241992375	0.80136662
2.019	0.242353752	0.802563334
2.02	0.242699554	0.803708471
2.021	0.243057772	0.804894723
2.022	0.243405516	0.806046288
2.023	0.243742968	0.807163776
2.024	0.244081997	0.808286482
2.025	0.244429996	0.809438893
2.026	0.244779612	0.810596659
2.027	0.245103554	0.811669403
2.028	0.245425624	0.81273595
2.029	0.24575044	0.813811591
2.03	0.246029245	0.814734863
2.031	0.24633753	0.815755762
2.032	0.246659285	0.816821267
2.033	0.24695329	0.817794872
2.034	0.247284285	0.818890977
2.035	0.247593153	0.819913802
2.036	0.24789156	0.82090199
2.037	0.248191026	0.821893681
2.038	0.248461975	0.822790941
2.039	0.248678818	0.823509022
2.04	0.248929515	0.824339215
2.041	0.249189017	0.825198567
2.042	0.249448907	0.8260592
2.043	0.249723039	0.826967
2.044	0.249979506	0.827816299
2.045	0.250227914	0.828638912
2.046	0.250463814	0.829420101
2.047	0.250710999	0.830238666
2.048	0.250931193	0.830967846
2.049	0.251167428	0.831750148
2.05	0.251424116	0.832600177
2.051	0.251640226	0.833315835
2.052	0.251875552	0.834095124
2.053	0.252111642	0.834876946
2.054	0.252289602	0.835466265
2.055	0.25252533	0.836246887
2.056	0.252798345	0.837150988
2.057	0.253051978	0.837990904
2.058	0.253328266	0.838905841
2.059	0.253598239	0.839799867
2.06	0.253859891	0.840666335
2.061	0.254099419	0.841459542
2.062	0.254317752	0.84218256
2.063	0.254568892	0.843014217
2.064	0.254812734	0.843821711
2.065	0.255081674	0.844712315
2.066	0.255396018	0.845753277
2.067	0.255668148	0.846654445
2.068	0.255922375	0.847496326
2.069	0.256184728	0.848365119
2.07	0.256440741	0.849212915
2.071	0.256718284	0.850132009
